,index,supply_value,long,lat,site_ID
522,522,1,-1.9915151879668247,52.44273588961633,E522
523,523,1,-0.22629838762198154,51.58157648884549,E523
524,524,1,-0.07518578757367854,51.56775398883603,E524
525,525,1,-1.53558478772367,52.46044148962284,E525
526,526,1,-0.24289048767695437,51.49697668877531,E526
527,527,1,-0.24289048767695437,51.49697668877531,E527
528,528,1,-1.5786165877719542,52.4068734895744,E528
529,529,1,-1.5112346877175027,52.448542689611386,E529
530,530,1,-1.2724697873736286,52.90132149002595,E530
531,531,1,-1.672400187426406,53.21873759034263,E531
532,532,1,-1.5504955875757989,52.774639289915605,E532
533,533,1,-0.7914197878851427,51.51163138878068,E533
534,534,1,-1.2153625871961535,53.20547439031129,E534
535,535,1,-0.11955368762743177,51.50329728878236,E535
536,536,1,-0.1712800876300933,51.53172388880498,E536
537,537,1,-1.920613287545089,53.253107790386395,E537
538,538,1,-1.4036776873706465,53.04206999016321,E538
539,539,1,-1.4899355872891646,53.30514099041815,E539
540,540,1,-0.174988887590625,51.60251218886345,E540
541,541,1,0.009763312426314827,51.514757488793805,E541
542,542,1,0.025926912382587146,51.43042518872538,E542
543,543,1,-0.2139441876556792,51.5150197887906,E543
544,544,1,-2.162351888031897,52.4977787896719,E544
545,545,1,-2.145256288044012,52.453106089629564,E545
546,546,1,-0.8751213872574235,52.75384078987743,E546
547,547,1,-1.0943757874365796,52.604178889745356,E547
548,548,1,-0.14454318758343157,51.59524048885781,E548
549,549,1,-1.6269691875922399,52.821588089962106,E549
550,550,1,0.00448021245084051,51.55997478883074,E550
551,551,1,-0.04157628756779971,51.5567051888274,E551
552,552,1,-2.2288825881735996,52.27735698946718,E552
553,553,1,-0.12591488764039288,51.48503068876727,E553
554,554,1,-2.2770435881679845,52.34344338952978,E554
555,555,1,-2.2613029881400633,52.38392738956731,E555
556,556,1,-2.308706488295706,52.113613389316875,E556
557,557,1,-0.09990248760609584,51.52757718880261,E557
558,558,1,-1.8956783879849792,52.302906789484645,E558
559,559,1,-2.1536616881382074,52.26705888945621,E559
560,560,1,-2.575719488536403,51.91571038913823,E560
561,561,1,-0.048795087596871844,51.511335788790035,E561
562,562,1,-0.19156018764980862,51.51070418878735,E562
563,563,1,-0.10193658761252801,51.51779548879453,E563
564,564,1,-0.1755458876306483,51.53351288880639,E564
565,565,1,-0.1514422876278679,51.52283638879794,E565
566,566,1,-0.005308787562008091,51.544035388817534,E566
567,567,1,-0.1374245876288556,51.51219158878938,E567
568,568,1,-1.0863016874119646,52.64497078978263,E568
569,569,1,-1.1520960874478823,52.635942789775896,E569
570,570,1,-1.1451959874676505,52.590552289734,E570
571,571,1,-0.0810408876207953,51.49045378877244,E571
572,572,1,-1.5106941875895235,52.7054975898497,E572
573,573,1,-1.3696154876016422,52.54008468969264,E573
574,574,1,-0.10041038760171467,51.53543938880905,E574
575,575,1,-0.16009808764510214,51.498642788777886,E575
576,576,1,-1.1978376875604142,52.457859989613645,E576
577,577,1,-0.008453086555780136,53.37022239041771,E577
578,578,1,-0.05085668761303018,51.48494138876842,E578
579,579,1,-0.5285111869205797,53.10263629018908,E579
580,580,1,-0.00509898756711987,51.535155988810246,E580
581,581,1,-0.7846999868843093,53.41187989048937,E581
582,582,1,0.2583645135370153,53.33652549037636,E582
583,583,1,-0.5450367868347803,53.28633619036095,E583
584,584,1,-0.15491358762741178,51.525847588800374,E584
585,585,1,-0.1261329876135241,51.531426988805386,E585
586,586,1,-0.01810398762198392,51.449445288740044,E586
587,587,1,-1.5424819876683347,52.578514589732244,E587
588,588,1,-1.081466787626114,52.22577528940194,E588
589,589,1,-0.18320578764629056,51.511405288788055,E589
590,590,1,-0.5367370872923151,52.40000518955024,E590
591,591,1,-0.7117744873235546,52.48440868962865,E591
592,592,1,-0.8919682875231848,52.25815058942857,E592
593,593,1,-0.5818642873726758,52.28630918944992,E593
594,594,1,-1.8914269879182286,52.4344587896064,E594
595,595,1,-1.160354787648945,52.25196668942648,E595
596,596,1,-0.8417712874838752,52.29013028945646,E596
597,597,1,-0.7121299873204924,52.490516589634154,E597
598,598,1,-1.1379643877506258,52.03804378923522,E598
599,599,1,-0.28230378774466336,51.405410188699435,E599
600,600,1,-0.7680442870323856,53.09870949019378,E600
601,601,1,0.01560051244845728,51.54901798882192,E601
602,602,1,-1.9213698879013597,52.50133748966944,E602
603,603,1,-0.2484386876248401,51.591197088853185,E603
604,604,1,-1.9699890879274202,52.500553889669874,E604
605,605,1,-0.09651608764379854,51.46069618874786,E605
606,606,1,-2.4229408881567367,52.53790888971645,E606
607,607,1,-0.15481278765775497,51.47347668875733,E607
608,608,1,-2.8058509883763127,52.537854989726725,E608
609,609,1,-0.1712800876300933,51.53172388880498,E609
610,610,1,-2.6637699881289336,52.90132199007352,E610
611,611,1,-0.3452479878194644,51.31705198862608,E611
612,612,1,-2.2007081879894903,52.631265689799,E612
613,613,1,-1.8303201877642643,52.68548618983984,E613
614,614,1,-1.5803177878202668,52.31227108948764,E614
615,615,1,-0.005326587559285541,51.54871238882136,E615
616,616,1,-1.530806187811611,52.28088488945814,E616
617,617,1,-1.5396924878222642,52.268480389446985,E617
618,618,1,-1.3855749877554124,52.25235158942999,E618
619,619,1,0.5822788124931582,51.30238718863629,E619
620,620,1,-2.7801833878415887,53.72776719090025,E620
621,621,1,-0.2202279876691324,51.495804988774665,E621
622,622,1,-0.12574298762249447,51.515722988792476,E622
623,623,1,0.07494001245916193,51.53096098880808,E623
624,624,1,-2.248147087827969,53.03582969018877,E624
625,625,1,-1.9307971878216572,52.67686928983455,E625
626,626,1,-2.2068000878292047,52.9823270901354,E626
627,627,1,-0.0490149875868205,51.528706988804295,E627
628,628,1,-0.09953258764825214,51.454950488743094,E628
629,629,1,-2.2378671878316347,53.015128390168314,E629
630,630,1,-2.175392187749869,53.116681990264404,E630
631,631,1,-0.08488108761318093,51.50593118878508,E631
632,632,1,-2.1727356877785486,53.0508447902004,E632
633,633,1,-1.276728287999354,51.68838638892891,E633
634,634,1,-2.4548870881123617,52.6722310898454,E634
635,635,1,-2.0378987879322112,52.56578588973275,E635
636,636,1,-0.0973199876076791,51.52322338879905,E636
637,637,1,-0.15009888762792226,51.52188768879718,E637
638,638,1,-0.10571708755488131,51.61966828887851,E638
639,639,1,-0.1315143876291466,51.50793038878597,E639
640,640,1,-1.46805558765833,52.52388888967993,E640
641,641,1,-1.4714456876826731,52.47864668963826,E641
642,642,1,0.1252975125018842,51.57321108884339,E642
643,643,1,-1.2038992874057006,52.76919548990055,E643
644,644,1,-0.29768858768442713,51.519983388793534,E644
645,645,1,-0.23733698770297088,51.448358388735386,E645
646,646,1,-0.1277582876280974,51.50735088878556,E646
647,647,1,-0.17168408761684056,51.55491388882411,E647
648,648,1,-1.864141587891962,52.4590736896287,E648
649,649,1,-0.0474764875056888,51.66748468891882,E649
650,650,1,-1.9086418879086144,52.47264918964238,E650
651,651,1,-0.014242487582731259,51.51409788879288,E651
652,652,1,-0.14587758762898773,51.517351188793484,E652
653,653,1,-1.882874887855709,52.553667289717474,E653
654,654,1,-0.08651688760775107,51.51628628879353,E654
655,655,1,-1.5052100877315786,52.41453818957999,E655
656,656,1,-1.4749195877213261,52.40517268957078,E656
657,657,1,-1.4463864874553252,52.91268059004228,E657
658,658,1,-0.13485948767782568,51.426392688719154,E658
659,659,1,-0.10897418767627577,51.412864588708594,E659
660,660,1,-0.032164087586236886,51.51920538879677,E660
661,661,1,-1.9114419875077666,53.32322399045426,E661
662,662,1,-0.2237524877052148,51.43573828872526,E662
663,663,1,-1.2010813874802055,52.61852738976102,E663
664,664,1,-0.0670641876726225,51.39317628869339,E664
665,665,1,-0.340220987718819,51.48831398876674,E665
666,666,1,0.010701912429638163,51.519859588797985,E666
667,667,1,0.09767601338487802,53.17244499023198,E667
668,668,1,-0.18651808765550953,51.497608788776645,E668
669,669,1,-0.9264819875579561,52.221621989396404,E669
670,670,1,-0.8518665875093222,52.25057788942133,E670
671,671,1,-0.8108965874244356,52.37658558953338,E671
672,672,1,-0.01201558755343484,51.562897088832926,E672
673,673,1,-1.103017887255951,52.97091789008572,E673
674,674,1,-1.0997083872776348,52.92417429004187,E674
675,675,1,-0.11641608762080284,51.51271678879013,E675
676,676,1,-0.10811478761780445,51.51262298879016,E676
677,677,1,-0.14803038762866497,51.51928188879505,E677
678,678,1,-1.998027187934811,52.51607538968509,E678
679,679,1,-0.08443668761577541,51.501195988781184,E679
680,680,1,-0.17115018769204476,51.42486598871726,E680
681,681,1,-0.1193959875895147,51.568556988836065,E681
682,682,1,-0.24289048767695437,51.49697668877531,E682
683,683,1,-1.938866287788978,52.75423628990801,E683
684,684,1,-0.08237918762130286,51.490425488772395,E684
685,685,1,-1.9981310878887788,52.611917089775154,E685
686,686,1,-0.032164087586236886,51.51920538879677,E686
687,687,1,-2.081814887939827,52.59932928976553,E687
688,688,1,-2.143631087975409,52.59504808976313,E688
689,689,1,-0.2107371876803249,51.47032668875386,E689
690,690,1,-0.19282368766115424,51.49191278877186,E690
691,691,1,-1.3089294870813095,53.54557739064203,E691
692,692,1,-0.18864008763214501,51.53937808881105,E692
693,693,1,-1.1068536870860837,53.320568090416444,E693
694,694,1,-0.9546870870084806,53.3260421904152,E694
695,695,1,-0.09814548761044596,51.51898348879556,E695
696,696,1,-0.21545268764973496,51.526297188799866,E696
697,697,1,0.02048371239177296,51.449333088740644,E697
698,698,1,-2.0188236872863925,53.955250391085116,E698
699,699,1,-1.7212717871869556,53.797701990910745,E699
700,700,1,-1.7812703872048892,53.832455090948585,E700
701,701,1,-0.17125618765613615,51.48674378876797,E701
702,702,1,-0.10494298762305511,51.50159098878118,E702
703,703,1,-1.7516865872251381,53.75031059086556,E703
704,704,1,-0.1847371876647591,51.48049918876263,E704
705,705,1,-1.7666579871954937,53.83517399095045,E705
706,706,1,-0.21972318763769372,51.549964788819366,E706
707,707,1,-1.8351375873004439,53.686296690806856,E707
708,708,1,-0.21972318763769372,51.549964788819366,E708
709,709,1,-2.09216618743436,53.71387419084817,E709
710,710,1,-1.8310817872728096,53.7428902908626,E710
711,711,1,-2.6588721877873605,53.67835559084364,E711
712,712,1,-0.24817778764307433,51.5592716888267,E712
713,713,1,-0.050463287596134034,51.51363678879191,E713
714,714,1,-1.3349077865193861,54.83545679192448,E714
715,715,1,-0.12352148765036637,51.46637958875204,E715
716,716,1,-0.17208148757364483,51.630115888886415,E716
717,717,1,-1.3350979865522543,54.75804499184612,E717
718,718,1,-1.566269386674231,54.77889529188573,E718
719,719,1,-0.08092148766812303,51.40939158870629,E719
720,720,1,-0.31519798769685675,51.50994508878498,E720
721,721,1,-1.603423286656473,54.87329839198498,E721
722,722,1,-1.5256416866694114,54.7349204918378,E722
723,723,1,-0.1277582876280974,51.50735088878556,E723
724,724,1,-1.3350979865522543,54.75804499184612,E724
725,725,1,-1.842935786798943,54.8688940920002,E725
726,726,1,-0.16799098764714718,51.50015998877904,E726
727,727,1,-0.08091338759241132,51.53912938881236,E727
728,728,1,-0.03767218752272737,51.6318240888894,E728
729,729,1,-1.258006887079614,53.49349029058921,E729
730,730,1,-0.9542494868699942,53.61140659068805,E730
731,731,1,-0.12571298764346578,51.479617688762836,E731
732,732,1,-0.25330578765151635,51.54796068881726,E732
733,733,1,0.052665412452187595,51.532633988809096,E733
734,734,1,-0.04216498756233948,51.566454188835415,E734
735,735,1,-0.20141658628261105,54.084789591101725,E735
736,736,1,-0.42319438642067814,54.01219809104516,E736
737,737,1,-0.10829738762626911,51.49818348877835,E737
738,738,1,-1.7000519872612372,53.60762499072226,E738
739,739,1,-1.784087187320585,53.5788536906983,E739
740,740,1,-0.321657186482573,53.78803229082465,E740
741,741,1,-0.2817715876379387,51.59048048885222,E741
742,742,1,-0.26871028646283757,53.779159590813435,E742
743,743,1,-0.26836298646603146,53.77238099080696,E743
744,744,1,-0.19095648766639584,51.481662988763475,E744
745,745,1,-1.5472874870838957,53.81416899091719,E745
746,746,1,-0.24289048767695437,51.49697668877531,E746
747,747,1,0.16919901252995076,51.5945304888615,E747
748,748,1,-0.1879883876316765,51.53976858881138,E748
749,749,1,-1.370126387007987,53.77204129086588,E749
750,750,1,-0.005326587559285541,51.54871238882136,E750
751,751,1,-1.5517042870710396,53.847868390950694,E751
752,752,1,-0.09634288758881496,51.55508128882528,E752
753,753,1,-0.12507658763081306,51.50097718878034,E753
754,754,1,-1.5671432871137976,53.772093290876796,E754
755,755,1,-0.05526788759793049,51.51355688879178,E755
756,756,1,-0.174988887590625,51.60251218886345,E756
757,757,1,-1.683831587135917,53.86521709097547,E757
758,758,1,-1.5350923871064333,53.750076590853396,E758
759,759,1,-1.5924418871334307,53.75920649086555,E759
760,760,1,-1.5476553870848462,53.81251319091559,E760
761,761,1,-0.05201608756710101,51.56445798883361,E761
762,762,1,-1.5764209866331655,54.89192489200176,E762
763,763,1,-1.636638186638813,54.963382592079824,E763
764,764,1,-0.10411098762448527,51.49860798877875,E764
765,765,1,-0.1193959875895147,51.568556988836065,E765
766,766,1,-0.24083288772910671,51.40550638870024,E766
767,767,1,-0.05556598761043478,51.492311388774375,E767
768,768,1,-1.6157095866311775,54.952207792066645,E768
769,769,1,-0.12329608759543455,51.56082968882962,E769
770,770,1,-3.5867936880542683,54.544806991798474,E770
771,771,1,-3.171326487662304,54.83043899206813,E771
772,772,1,-2.743012887443372,54.65668609185243,E772
773,773,1,-0.0806455874448853,51.79460298902461,E773
774,774,1,0.4059406129929266,52.24600748940734,E774
775,775,1,-1.2513873876305752,52.37061678953518,E775
776,776,1,-3.492655287926975,54.71297799196924,E776
777,777,1,-0.21122828765385757,51.51641508879178,E777
778,778,1,0.025514412429614095,51.51072618879076,E778
779,779,1,-0.2059366865150323,53.617897690657635,E779
780,780,1,-0.12354148758385235,51.58099698884629,E780
781,781,1,-1.641157287184748,53.70481099081465,E781
782,782,1,-0.15736938763502487,51.5142813887908,E782
783,783,1,-0.09386138758016067,51.568423888836335,E783
784,784,1,-0.12591488764039288,51.48503068876727,E784
785,785,1,-0.4390775865877275,53.684165490731836,E785
786,786,1,-0.8222026868465605,53.525896690599645,E786
787,787,1,-0.13267678762481772,51.51612678879269,E787
788,788,1,-0.032456987586206874,51.51943848879696,E788
789,789,1,-0.3328119877335764,51.45770598874157,E789
790,790,1,-0.2919779862644682,54.209820691227925,E790
791,791,1,-0.1752430875791576,51.622598788880126,E791
792,792,1,-0.1514422876278679,51.52283638879794,E792
793,793,1,-0.14196898760735305,51.55219698882229,E793
794,794,1,-0.0764308876081498,51.509265788787935,E794
795,795,1,-1.3811599869423636,53.92832179102013,E795
796,796,1,-0.1338801876286579,51.510274488787864,E796
797,797,1,-0.13398308763028244,51.50754298878562,E797
798,798,1,-1.5487307869383693,54.1410370912415,E798
799,799,1,-0.1682872875618273,51.64819348890149,E799
800,800,1,-1.5703418865108416,55.18368799229993,E800
801,801,1,-0.0913950876027171,51.528015088803095,E801
802,802,1,-1.5746952865139527,55.18229039229891,E802
803,803,1,-0.10156288765264883,51.448685588737945,E803
804,804,1,-2.0060072865497314,55.772552892952575,E804
805,805,1,-0.14788758763001456,51.51686318879308,E805
806,806,1,-1.749590486669675,55.05146969217987,E806
807,807,1,-1.580519286457489,55.33261069245404,E807
808,808,1,-1.7015399865017664,55.40341099253848,E808
809,809,1,-1.2231423871267735,53.35731599045662,E809
810,810,1,-0.1171705876379196,51.483758388766354,E810
811,811,1,-1.3522189871551091,53.43675799053886,E811
812,812,1,-1.3382852871381834,53.457274190558024,E812
813,813,1,-0.21596678768990166,51.45715738874297,E813
814,814,1,-0.1498655876271784,51.52302118879812,E814
815,815,1,-1.5476553870848462,53.81251319091559,E815
816,816,1,-1.4126551872111806,53.384632690491316,E816
817,817,1,-0.3108692877272224,51.454273688739086,E817
818,818,1,-0.1117432875578618,51.618382588877346,E818
819,819,1,-0.16328498764742708,51.496667988776245,E819
820,820,1,-1.4836110872549577,53.370555590480926,E820
821,821,1,-1.5347330873020388,53.327762990441904,E821
822,822,1,-1.4262826872371264,53.34482069045355,E822
823,823,1,-1.4875679872150003,53.460097990567796,E823
824,824,1,-0.11938908767086256,51.42862868872126,E824
825,825,1,-0.11641608762080284,51.51271678879013,E825
826,826,1,-0.11635148765047537,51.461680588748315,E826
827,827,1,-0.13611258762085054,51.525153788800075,E827
828,828,1,-0.24307578767702376,51.496977288775305,E828
829,829,1,-0.0898346876023788,51.52761138880279,E829
830,830,1,-0.26108188765814905,51.54154208881187,E830
831,831,1,-0.13302428765138308,51.470628688755326,E831
832,832,1,-0.08050368755853134,51.597240988860264,E832
833,833,1,-0.11915958760642821,51.53922158881188,E833
834,834,1,-0.2588769876420082,51.56818588883397,E834
835,835,1,-1.4002371865263432,54.90652299200199,E835
836,836,1,-1.2138118865159702,54.68636659176425,E836
837,837,1,-0.13890128764071297,51.49270608877336,E837
838,838,1,-1.2165313865670975,54.57175729164929,E838
839,839,1,-0.07507548761649156,51.49410408877551,E839
840,840,1,-0.1620563876933822,51.41682358871087,E840
841,841,1,-1.069408086475027,54.601021391667516,E841
842,842,1,-0.12591488764039288,51.48503068876727,E842
843,843,1,-1.3103465866391375,54.52393959160829,E843
844,844,1,-1.1834759865520188,54.56521779164025,E844
845,845,1,-1.5542019867754866,54.52289259162528,E845
846,846,1,-1.3103465866391375,54.52393959160829,E846
847,847,1,-0.1620563876933822,51.41682358871087,E847
848,848,1,-0.13224548762131383,51.521890988797445,E848
849,849,1,-1.1834759865520188,54.56521779164025,E849
850,850,1,-0.08206568757964477,51.561831388831045,E850
851,851,1,-0.4111141877700635,51.44636508873104,E851
852,852,1,-1.081791186742985,54.01935819109171,E852
853,853,1,-0.1854971876448473,51.51537478879129,E853
854,854,1,-0.14022988764071403,51.493547188774016,E854
855,855,1,-1.2581316868966246,53.885476790970785,E855
856,856,1,-1.0710314868481214,53.78132669085852,E856
857,857,1,-1.1912654867537658,54.12114789119879,E857
858,858,1,-0.25330578765151635,51.54796068881726,E858
859,859,1,-0.19615608771500684,51.40126138869757,E859
860,860,1,0.04359671250395035,51.62676358888622,E860
861,861,1,-1.4935358871298534,53.650249490753296,E861
862,862,1,-0.07224528761300764,51.498308788779035,E862
863,863,1,0.07382451258591977,51.74891078898768,E863
864,864,1,-2.471351787665927,53.69580169085091,E864
865,865,1,-0.06712488758512976,51.54296418881573,E865
866,866,1,-2.163416087588079,53.45967409059988,E866
867,867,1,-2.4098585876752074,53.589011590740704,E867
868,868,1,-0.11533968761578198,51.52068048879671,E868
869,869,1,-0.21298848765642803,51.51310438878901,E869
870,870,1,-2.429631887683927,53.59605579074877,E870
871,871,1,-2.384245487662841,53.582471690732845,E871
872,872,1,-0.10041038760171467,51.53543938880905,E872
873,873,1,-2.2836129876248044,53.53399299067943,E873
874,874,1,-2.309283187625892,53.565778990712346,E874
875,875,1,-0.1762413876433412,51.51202188878868,E875
876,876,1,0.020075412364990393,51.40409128870392,E876
877,877,1,-2.7261649879931955,53.293829990462235,E877
878,878,1,-2.122631987655437,53.25849559040042,E878
879,879,1,-0.16328498764742708,51.496667988776245,E879
880,880,1,-2.903102588108547,53.27708699045359,E880
881,881,1,-0.1262479876090931,51.53914318881173,E881
882,882,1,-0.28169038765597487,51.558953488825985,E882
883,883,1,-2.531034387921922,53.19033109035123,E883
884,884,1,-2.633231987783092,53.65140699081512,E884
885,885,1,-2.6795590877644124,53.76296799093021,E885
886,886,1,-2.663599787768283,53.73038679089639,E886
887,887,1,-0.05952018760402808,51.505755388785325,E887
888,888,1,-0.15828038767278935,51.44981078873788,E888
889,889,1,-0.04075238755985244,51.56984288883821,E889
890,890,1,-2.1641957874140254,53.8565573909948,E890
891,891,1,-2.280566987550064,53.70080179084545,E891
892,892,1,-2.3929200875426546,53.8738332910256,E892
893,893,1,-0.13320838761806866,51.528099088802534,E893
894,894,1,-2.782925987773276,53.896403691071676,E894
895,895,1,0.42314351260486427,51.573190688848314,E895
896,896,1,-2.976818087883595,53.92778289111536,E896
897,897,1,-3.0111351879281227,53.872355291060686,E897
898,898,1,-2.6872584877661705,53.77011349093789,E898
899,899,1,-2.709137987790901,53.743442990912115,E899
900,900,1,-0.17703418758145084,51.61978208887778,E900
901,901,1,-2.7314214879761245,53.340642190509016,E901
902,902,1,-0.1277582876280974,51.50735088878556,E902
903,903,1,-0.13305038771997946,51.353141188659606,E903
904,904,1,-0.06170908760533794,51.50487458878456,E904
905,905,1,-0.17716688768788386,51.43583438872614,E905
906,906,1,-2.891011988014219,53.48120999065738,E906
907,907,1,0.06783191248328878,51.576448888845206,E907
908,908,1,-0.11938908767086256,51.42862868872126,E908
909,909,1,-2.9674001880849676,53.4265037906062,E909
910,910,1,-0.4101939877513638,51.47842998875757,E910
911,911,1,-0.1277582876280974,51.50735088878556,E911
912,912,1,-0.03827988758897034,51.51832788879593,E912
913,913,1,-0.2062869876523229,51.51586928879141,E913
914,914,1,-0.14829598762966198,51.51773418879378,E914
915,915,1,-2.9776573880892645,53.43153879061177,E915
916,916,1,-0.23516448766584597,51.51119838878713,E916
917,917,1,-2.27173608768883,53.3738336905204,E917
918,918,1,-0.03393658755132181,51.58022818884688,E918
919,919,1,-0.2546363876260189,51.59324498885484,E919
920,920,1,-2.2244367876187616,53.46978769061285,E920
921,921,1,-0.22211398767060758,51.49447298877354,E921
922,922,1,-0.12939868759237877,51.57001398883714,E922
923,923,1,-0.20389878762376928,51.56381088883103,E923
924,924,1,-3.224693987972819,54.10963869131818,E924
925,925,1,-2.7918797877300037,54.01560209119389,E925
926,926,1,-2.7480335875778823,54.323246691507116,E926
927,927,1,-3.09767368785389,54.19890349140233,E927
928,928,1,-0.11024298762433359,51.50273898878204,E928
929,929,1,-2.8671647877595534,54.06067759124484,E929
930,930,1,-2.602139487535048,54.200670091371144,E930
931,931,1,-2.095848987514237,53.53833839067423,E931
932,932,1,-0.10524658763815192,51.47585408876009,E932
933,933,1,-2.1215156875164793,53.56638989070328,E933
934,934,1,-2.0457558874948387,53.51780689065143,E934
935,935,1,-0.11223358761617104,51.518039888794576,E935
936,936,1,-0.11162028757456217,51.589415388853396,E936
937,937,1,-2.4211535877077663,53.52959989068207,E937
938,938,1,-0.11297838764822307,51.46342678874982,E938
939,939,1,-2.4223055877463993,53.44280469059581,E939
940,940,1,-2.944636988036695,53.507357390686394,E940
941,941,1,-2.994627388088777,53.458006690639216,E941
942,942,1,-0.0069893875352359525,51.59099788885609,E942
943,943,1,-2.7261144879269152,53.44746759061534,E943
944,944,1,-2.1570677876010818,53.42244209056285,E944
945,945,1,-2.1906073876500294,53.356126390499156,E945
946,946,1,-0.29768858768442713,51.519983388793534,E946
947,947,1,-2.12176338760087,53.37802889051749,E947
948,948,1,-0.08362498759563096,51.5352999888092,E948
949,949,1,-0.22832278771280948,51.425573788716875,E949
950,950,1,-0.22832278771280948,51.425573788716875,E950
951,951,1,-0.11662878762489824,51.50580618878445,E951
952,952,1,-1.952401687474113,53.446948890577154,E952
953,953,1,-2.3524020877297493,53.38735279053753,E953
954,954,1,-0.19585358765329017,51.507452788784626,E954
955,955,1,-2.425709487759645,53.41721059057058,E955
956,956,1,-0.017181787591658157,51.50064828878181,E956
957,957,1,-2.3071309876755492,53.4500959905974,E957
958,958,1,-0.16323438764582102,51.49940548877847,E958
959,959,1,-2.588419387861893,53.404920890566196,E959
960,960,1,-2.5956389878705837,53.394901190556574,E960
961,961,1,-2.885143487973176,53.56998839074648,E961
962,962,1,-2.7586562879081065,53.538294390708,E962
963,963,1,-2.841227087931906,53.603011890777466,E963
964,964,1,-0.032164087586236886,51.51920538879677,E964
965,965,1,-0.03767218752272737,51.6318240888894,E965
966,966,1,-0.20281038765285794,51.51269468878883,E966
967,967,1,-2.5834769878266943,53.479272990640055,E967
968,968,1,-3.04743868814707,53.39828669058175,E968
969,969,1,-0.2137674876565667,51.51337098878922,E969
970,970,1,-0.13596698763990378,51.492234588773016,E970
971,971,1,-0.09526588760524926,51.526103888801465,E971
972,972,1,-3.1121401881857094,53.403628090590246,E972
973,973,1,-0.08579948760698418,51.517152588794254,E973
974,974,1,-2.8115550880931206,53.182948990356,E974
975,975,1,-3.0643883882027425,53.29143889047534,E975
976,976,1,-2.4238333879031453,53.09200649025037,E976
977,977,1,-2.2107396877487897,53.16293719031087,E977
978,978,1,-2.5199999879696477,53.06861109023136,E978
979,979,1,-0.034468587568227925,51.55152038882323,E979
980,980,1,-2.237961987692324,53.32244059046823,E980
981,981,1,-0.2789509876740361,51.52568348879851,E981
982,982,1,-2.378510787782855,53.302023490454516,E982
983,983,1,-0.13972738762797382,51.51517598879181,E983
984,984,1,-2.6379010877602638,53.71197829087637,E984
985,985,1,-0.19001388771938432,51.38984998868837,E985
986,986,1,-0.13093328758485914,51.583998688848695,E986
987,987,1,-0.0958989876805287,51.397475688696346,E987
988,988,1,-0.09634288758881496,51.55508128882528,E988
989,989,1,-2.768861487669095,54.12948499130911,E989
990,990,1,0.007012012374437701,51.428037388723105,E990
991,991,1,-3.0388374880565467,53.602343090787286,E991
992,992,1,-2.1069597875863666,53.39153639053008,E992
993,993,1,-2.230586887668203,53.36681879051154,E993
994,994,1,-2.114038987576279,53.42292399056126,E994
995,995,1,-1.042232988018762,51.46124788873563,E995
996,996,1,-0.8619921879200628,51.501635288771546,E996
997,997,1,0.019884412408457685,51.478099188764034,E997
998,998,1,-0.904775487964769,51.45334488873043,E998
999,999,1,-1.0859587880240287,51.486055988756235,E999
1000,1000,1,-0.26224728763925154,51.575217788839744,E1000
1001,1001,1,-0.13611258762085054,51.525153788800075,E1001
1002,1002,1,-0.050440887595799934,51.51419718879238,E1002
1003,1003,1,-1.3065174881693395,51.39716858867867,E1003
1004,1004,1,-0.9707791879764026,51.4827337887545,E1004
1005,1005,1,-0.2924042876566284,51.56493368883084,E1005
1006,1006,1,-0.08955708761208865,51.51074398878894,E1006
1007,1007,1,-0.11260448802395252,50.82984388824611,E1007
1008,1008,1,-0.5616324877377985,51.60760268886368,E1008
1009,1009,1,-0.8827474876864284,51.94491558915195,E1009
1010,1010,1,-0.836725187786475,51.72457268896132,E1010
1011,1011,1,-0.6337455878356646,51.48514648876021,E1011
1012,1012,1,-0.7501443878033816,51.627983288879385,E1012
1013,1013,1,-0.15102498763137887,51.51651198879277,E1013
1014,1014,1,-0.984472587701192,52.00083298920142,E1014
1015,1015,1,-0.6620040878189001,51.53527938880191,E1015
1016,1016,1,0.7060266127030829,51.581470988860296,E1016
1017,1017,1,-0.2756153880174502,50.936048188323134,E1017
1018,1018,1,-0.6075004878098177,51.512318188783254,E1018
1019,1019,1,-0.8225569873955058,52.4414649895919,E1019
1020,1020,1,-0.14509278763000633,51.51509268879166,E1020
1021,1021,1,-0.10069098764244862,51.46562428875178,E1021
1022,1022,1,-0.7843361880457532,51.220476488538615,E1022
1023,1023,1,-0.22035758768889824,51.46171498874663,E1023
1024,1024,1,-0.09614908764863551,51.452180488740886,E1024
1025,1025,1,-0.10955928758614669,51.56808998883581,E1025
1026,1026,1,-0.14641188757812174,51.60565028886641,E1026
1027,1027,1,-0.1023855876255566,51.49568378877636,E1027
1028,1028,1,0.4207265121863416,50.88787828831102,E1028
1029,1029,1,0.5700093122319122,50.886934388316426,E1029
1030,1030,1,0.16168121220586673,51.05627958843121,E1030
1031,1031,1,0.4296860122631808,51.007404688402566,E1031
1032,1032,1,-0.11467978802378635,50.831298288247154,E1032
1033,1033,1,-1.2753550884454061,50.87084038824231,E1033
1034,1034,1,-0.4723147877451424,51.53182288880111,E1034
1035,1035,1,-0.19632938762894916,51.54990128881962,E1035
1036,1036,1,0.025064312405118097,51.469256888756924,E1036
1037,1037,1,-1.1262601883967878,50.846399388226594,E1037
1038,1038,1,-1.0345071883334707,50.89175548826557,E1038
